pmid	title_e	journal
34401683	Antiphospholipid antibodies and neurological manifestations in acute COVID-19: A single-centre cross-sectional study.	EClinicalMedicine
34401502	Pre-operative testing for SARS-CoV-2 and outcomes in otolaryngology surgery during the pandemic: A multi-center experience.	Laryngoscope Investig Otolaryngol
34401485	A Severe Acute Respiratory Syndrome Coronavirus 2 detection method based on nasal and nasopharyngeal lavage fluid: A pilot feasibility study.	Laryngoscope Investig Otolaryngol
34401477	COVID-Nets: deep CNN architectures for detecting COVID-19 using chest CT scans.	PeerJ Comput Sci
34401413	Dataset on optimization and development of a point-of-care glucometer-based SARS-CoV-2 detection assay using aptamers.	Data Brief
34401147	Association of serum KL-6 levels on COVID-19 severity: A cross-sectional study design with purposive sampling.	Ann Med Surg (Lond)
34400884	Multidimensional Evaluation of All-Cause Mortality Risk and Survival Analysis for Hospitalized Patients with COVID-19.	Int J Med Sci
34400874	Rational engineering the DNA tetrahedrons of dual wavelength ratiometric electrochemiluminescence biosensor for high efficient detection of SARS-CoV-2 RdRp gene by using entropy-driven and bipedal DNA walker amplification strategy.	Chem Eng J
34400862	Characteristics and outcome of COVID-19 cases in Saudi Arabia: Review of six-months of data (March-August 2020).	Saudi Pharm J
34400854	Applications of artificial intelligence in COVID-19 pandemic: A comprehensive review.	Expert Syst Appl
34400804	Risk of COVID-19 death in cancer patients: an analysis from Guy's Cancer Centre and King's College Hospital in London.	Br J Cancer
34400751	iCOVID: interpretable deep learning framework for early recovery-time prediction of COVID-19 patients.	NPJ Digit Med
34400739	Delayed neutralizing antibody response in the acute phase correlates with severe progression of COVID-19.	Sci Rep
34400612	Systematic profiling of SARS-CoV-2-specific IgG responses elicited by an inactivated virus vaccine identifies peptides and proteins for predicting vaccination efficacy.	Cell Discov
34400550	Risk factors for nosocomial bloodstream infections in COVID-19 affected patients: protocol for a case-control study.	Eur J Hosp Pharm
34400545	"Ultrarapid detection of SARS-CoV-2 RNA using a reverse transcription-free exponential amplification reaction, RTF-EXPAR."	Proc Natl Acad Sci U S A
34400452	Temporal trends of COVID-19 mortality and hospitalisation rates: an observational cohort study from the US Department of Veterans Affairs.	BMJ Open
34400447	Seroprevalence of COVID-19 IgG antibodies among healthcare workers of Pakistan: a cross-sectional study assessing exposure to COVID-19 and identification of high-risk subgroups.	BMJ Open
34400343	Diagnostic usefulness of subgenomic RNA detection of viable SARS-CoV-2 in patients with COVID-19.	Clin Microbiol Infect
34400220	"Emergence of SARS-CoV-2 Alpha (B.1.1.7) variant, infection rates, antibody seroconversion and seroprevalence rates in secondary school students and staff: active prospective surveillance, December 2020 to March 2021, England."	J Infect
34400140	Cardiac Pathology 6 Months after Hospitalization for COVID-19 and Association with the Acute Disease Severity: Cardiac MRI 6 months after COVID-19.	Am Heart J
34400062	2021 Update for the Diagnosis and Management of Acute Coronary Syndromes for the Perioperative Clinician.	J Cardiothorac Vasc Anesth
34400017	Association of total and neutralizing SARS-CoV-2 spike -receptor binding domain antibodies with epidemiological and clinical characteristics after immunization with the 1(st) and 2(nd) doses of the BNT162b2 vaccine.	Vaccine
34399858	Multiple sclerosis is not associated with an increased risk for severe COVID-19: a nationwide retrospective cross-sectional study from Germany.	Neurol Res Pract
34399775	Temporal change in Syndecan-1 as a therapeutic target and a biomarker for the severity classification of COVID-19.	Thromb J
34399729	Smoking is associated with worse outcomes of COVID-19 particularly among younger adults: a systematic review and meta-analysis.	BMC Public Health
34399709	"Dynamic changes in liver function parameters in patients with coronavirus disease 2019: a multicentre, retrospective study."	BMC Infect Dis
34399679	Risk factors for mortality in patients over 70 years old with COVID-19 in Wuhan at the early break: retrospective case series.	BMC Infect Dis
34399607	Signatures of COVID-19 Severity and Immune Response in the Respiratory Tract Microbiome.	mBio
34399573	Impact of liver cirrhosis on the clinical outcomes of patients with COVID-19: a nationwide cohort study of Korea.	Korean J Intern Med
34399380	Evaluation of automated antigen detection test for detection of SARS-CoV-2.	Diagn Microbiol Infect Dis
34399194	One-pot pre-coated interface proximity extension assay for ultrasensitive co-detection of anti-SARS-CoV-2 antibodies and viral RNA.	Biosens Bioelectron
34399190	Changing epidemiology of influenza and other respiratory viruses in the first year of COVID-19 pandemic.	J Infect Public Health
34399104	"The effectiveness of rapid antigen test-based for SARS-CoV-2 detection in nursing homes in Valencia, Spain."	J Clin Virol
34399090	"SARS-CoV-2 infection and mortality during the first epidemic wave in Madurai, south India: a prospective, active surveillance study."	Lancet Infect Dis
34399086	Point-of-Care Antigen Test for SARS-CoV-2 in Asymptomatic College Students.	Emerg Infect Dis
34399059	COVID-19 Case Age Distribution: Correction for Differential Testing by Age.	Ann Intern Med
34399021	COVID-19 AND COAGULOPATHY.	Clin Respir J
34398806	Specific COVID-19 Symptoms Correlate with High Antibody Levels against SARS-CoV-2.	Immunohorizons
34398784	Semi-supervised deep learning from time series clinical data for acute respiratory distress syndrome prediction: model development and validation study.	JMIR Form Res
34398713	COVID-19 and Gastrointestinal and Hepatobiliary Diseases.	Pediatr Ann
34398500	Nails and COVID-19 - A Comprehensive Review of Clinical Findings and Treatment.	Dermatol Ther
34398433	Lower COVID-19 Mortality in Patients with Type 2 Diabetes Mellitus Taking Dipeptidyl Peptidase-4 Inhibitors: Results from a Turkish Nationwide Study.	Diabetes Ther
34398245	Distinct Cytokine and Chemokine Dysregulation in Hospitalized Children With Acute Coronavirus Disease 2019 and Multisystem Inflammatory Syndrome With Similar Levels of Nasopharyngeal Severe Acute Respiratory Syndrome Coronavirus 2 Shedding.	J Infect Dis
34398244	Sensitive Immunodetection of Severe Acute Respiratory Syndrome Coronavirus 2 Variants of Concern 501Y.V2 and 501Y.V1.	J Infect Dis
34398188	Acute and chronic neurological disorders in COVID-19: potential mechanisms of disease.	Brain
34398008	Early use of tocilizumab in patients with severe pneumonia secondary to severe acute respiratory syndrome coronavirus 2 infection and poor prognostic criteria: Impact on mortality rate and intensive care unit admission.	Medicine (Baltimore)
34397917	"The prognostic value of the SOFA score in patients with COVID-19: A retrospective, observational study."	Medicine (Baltimore)
34397811	The re-emergence from the COVID-19 epidemic of Beijing Xinfadi Market.	Medicine (Baltimore)
34397803	"Radiation dose levels in chest computed tomography scans of coronavirus disease 2019 pneumonia: A survey of 2119 patients in Chongqing, southwest China."	Medicine (Baltimore)
34397776	Clinical Characteristics and Histopathology of Coronavirus Disease 2019-Related Deaths in African Children.	Pediatr Infect Dis J
34397741	"Brief Report: COVID-19 Testing, Characteristics, and Outcomes Among People Living With HIV in an Integrated Health System."	J Acquir Immune Defic Syndr
34397716	"A retrospective analysis from a single center for 60 COVID-19 patients with asymptomatic, mild to moderate, and severe conditions in Wuxi, China."	Medicine (Baltimore)
34397712	"Clinical characteristics and ABO blood groups in COVID-19 patients, Saudi Arabia."	Medicine (Baltimore)
34397706	Providing care in isolation while awaiting SARS-CoV-2 test results: Considering differential diagnoses and avoiding anchoring bias.	Medicine (Baltimore)
34397705	Elevated liver enzymes in hospitalized patients with COVID-19 in Singapore.	Medicine (Baltimore)
34397613	COVID-19 infection in patients with sarcoidosis: susceptibility and clinical outcomes.	Curr Opin Pulm Med
34397444	Longitudinal changes of laboratory measurements after discharged from hospital in 268 COVID-19 pneumonia patients.	J Xray Sci Technol
34397301	Survival of COVID-19 Patients With Respiratory Failure is Related to Temporal Changes in Gas Exchange and Mechanical Ventilation.	J Intensive Care Med
34397216	Monitoring Emergence of the SARS-CoV-2 B.1.1.7 Variant through the Spanish National SARS-CoV-2 Wastewater Surveillance System (VATar COVID-19).	Environ Sci Technol
34396993	"Epidemiological characterization of COVID-19 - Pune, 2020-2021."	Indian J Med Res
34396817	"The Circadian Clock, the Brain, and COVID-19: The Cases of Olfaction and the Timing of Sleep."	J Biol Rhythms
34396648	Serum periostin levels in COVID-19: is it useful as a new biomarker?	Int J Clin Pract
34396633	Cardio-pulmonary function among children with mild or asymptomatic COVID-19 infection needing certification for return-to-play.	J Paediatr Child Health
34396559	Inherent Dangers of Using Non-US Food and Drug Administration-Approved Substances of Abuse.	J Clin Pharmacol
34396499	Severity of COVID-19 Respiratory Complications during Pregnancy are Associated with Degree of Lymphopenia and Neutrophil to Lymphocyte Ratio on Presentation: A Multicenter Cohort Study.	Am J Perinatol
34396395	BPIFB4 Circulating Levels and Its Prognostic Relevance in COVID-19.	J Gerontol A Biol Sci Med Sci
34396360	Prevalence of RT-qPCR-detected SARS-CoV-2 infection at schools: First results from the Austrian School-SARS-CoV-2 prospective cohort study.	Lancet Reg Health Eur
34396357	A Cluster of Children with Facial Nerve Palsy in High Prevalence Area for COVID-19.	Public Health Pract (Oxf)
34396156	Effect of anakinra on mortality in patients with COVID-19: a systematic review and patient-level meta-analysis.	Lancet Rheumatol
34396146	Adherence to Lung Protective Ventilation in Patients With Coronavirus Disease 2019.	Crit Care Explor
34396128	Descriptive and retrospective analysis of diffuse glioma patients with symptomatic SARS-CoV2 infection during the first wave of the pandemic.	Neurooncol Adv
34396099	Serum and cerebrospinal fluid biomarker profiles in acute SARS-CoV-2-associated neurological syndromes.	Brain Commun
34396083	Distinct Lipid Metabolic Dysregulation in Asymptomatic COVID-19.	iScience
34396082	Sensitive extraction-free SARS-CoV-2 RNA virus detection using a chelating resin.	iScience
34396059	Identification of Novel Neutralizing Monoclonal Antibodies against SARS-CoV-2 Spike Glycoprotein.	ACS Pharmacol Transl Sci
34396048	Lung function and symptoms in post-COVID-19 patients: a single-center experience.	Mayo Clin Proc Innov Qual Outcomes
34396046	COVID-19: a Disease with a Potpourri of Histopathologic Findings-a Literature Review and Comparison to the Closely Related SARS and MERS.	SN Compr Clin Med
34395930	Standardized reporting systems of chest computed tomography in a population with low coronavirus disease 2019 prevalence: A retrospective comparative study.	Heliyon
34395822	Lipid bilayer coatings for rapid enzyme-linked immunosorbent assay.	Appl Mater Today
34395818	Association Between Age and Ethnicity with Pediatric Clinical Outcomes in COVID-2019.	Glob Pediatr Health
34395714	Tool for Estimating the Probability of Having COVID-19 With 1 or More Negative RT-PCR Results.	Open Forum Infect Dis
34395709	Postacute Sequelae of SARS-CoV-2 Infection and Impact on Quality of Life 1-6 Months After Illness and Association With Initial Symptom Severity.	Open Forum Infect Dis
34395515	SARS-CoV-2 Spike Protein Extrapolation for COVID Diagnosis and Vaccine Development.	Front Mol Biosci
34395368	A Machine-Generated View of the Role of Blood Glucose Levels in the Severity of COVID-19.	Front Public Health
34395216	Course of Hyposmia and Hypogeusia and their Relationship with Severity of COVID-19 Disease among Indian Population.	Indian J Otolaryngol Head Neck Surg
