pmid	title_e	journal
34388843	Involvement of Inflammation in Venous Thromboembolic Disease: An Update in the Age of COVID-19.	Semin Thromb Hemost
34388683	"Review of COVID-19, part 2: Musculoskeletal and neuroimaging manifestations including vascular involvement of the aorta and extremities."	Clin Imaging
34388530	GB-2 blocking the interaction between ACE2 and wild type and mutation of spike protein of SARS-CoV-2.	Biomed Pharmacother
34388463	Computational repurposing of tamibarotene against triple mutant variant of SARS-CoV-2.	Comput Biol Med
34388358	"Rapid Increase in SARS-CoV-2 P.1 Lineage Leading to Codominance with B.1.1.7 Lineage, British Columbia, Canada, January-April 2021."	Emerg Infect Dis
34388333	The effect of SARS-CoV-2 on the nervous system: a review of neurological impacts caused by human coronaviruses.	Rev Neurosci
34388240	Pathophysiology of Takotsubo Cardiomyopathy: Reopened Debate.	Tex Heart Inst J
34387990	Machine Learning Models Identify Inhibitors of SARS-CoV-2.	J Chem Inf Model
34387884	Vaccination versus infection with SARS-CoV-2: Establishment of a high avidity IgG response versus incomplete avidity maturation.	J Med Virol
34387838	Overview of SARS-CoV-2 genome-encoded proteins.	Sci China Life Sci
34387835	Lower Serum Angiotensin-Converting Enzyme Level in Relation to Hyperinflammation and Impaired Antiviral Immune Response Contributes to Progression of COVID-19 Infection.	Infect Dis Ther
34387545	Patterns of within-host genetic diversity in SARS-CoV-2.	Elife
34386902	Association of CNS demyelination and COVID-19 infection: an updated systematic review.	J Neurol
34386694	SARS-CoV-2 receptor-binding mutations and antibody contact sites.	Antib Ther
34386518	Non-RBM Mutations Impaired SARS-CoV-2 Spike Protein Regulated to the ACE2 Receptor Based on Molecular Dynamic Simulation.	Front Mol Biosci
34386498	ORF3a-Mediated Incomplete Autophagy Facilitates Severe Acute Respiratory Syndrome Coronavirus-2 Replication.	Front Cell Dev Biol
34386359	Sudden onset of olfactory and gustatory dysfunctions in coronavirus disease 2019 (COVID-19) is momentous marker.	Tzu Chi Med J
34386018	HLA Does Not Impact on Short-Medium-Term Antibody Response to Preventive Anti-SARS-Cov-2 Vaccine.	Front Immunol
34386007	SARS-CoV-2 Poorly Replicates in Cells of the Human Blood-Brain Barrier Without Associated Deleterious Effects.	Front Immunol
34385863	Synthesis and molecular docking study of novel COVID-19 inhibitors.	Turk J Chem
34385830	Synthesis of the Data on COVID-19 Skin Manifestations: Underlying Mechanisms and Potential Outcomes.	Clin Cosmet Investig Dermatol
34385690	Effect of SARS-CoV-2 B.1.1.7 mutations on spike protein structure and function.	Nat Struct Mol Biol
34385593	The janus-kinase inhibitor ruxolitinib in SARS-CoV-2 induced acute respiratory distress syndrome (ARDS).	Leukemia
34385425	Looking for pathways related to COVID-19: confirmation of pathogenic mechanisms by SARS-CoV-2-host interactome.	Cell Death Dis
34385423	Potent prophylactic and therapeutic efficacy of recombinant human ACE2-Fc against SARS-CoV-2 infection in vivo.	Cell Discov
34385356	Durability of mRNA-1273 vaccine-induced antibodies against SARS-CoV-2 variants.	Science
34385103	The mechanisms and clinical application of Traditional Chinese Medicine Lianhua-Qingwen capsule.	Biomed Pharmacother
34385045	Supportive therapy during COVID-19: The proposed mechanism of short-chain fatty acids to prevent cytokine storm and multi-organ failure.	Med Hypotheses
34384810	Infection-enhancing anti-SARS-CoV-2 antibodies recognize both the original Wuhan/D614G strain and Delta variants. A potential risk for mass vaccination ?	J Infect
34384783	Structural basis of biased T cell receptor recognition of an immunodominant HLA-A2 epitope of the SARS-CoV-2 spike protein.	J Biol Chem
34384361	Mass spectrometry-based proteomics in basic and translational research of SARS-CoV-2 coronavirus and its emerging mutants.	Clin Proteomics
34384355	"HMGB1, NLRP3, IL-6 and ACE2 levels are elevated in COVID-19 with headache: a window to the infection-related headache mechanism."	J Headache Pain
34384321	Alterations in platelets during SARS-CoV-2 infection.	Platelets
34383488	Perturbation of ACE2 Structural Ensembles by SARS-CoV-2 Spike Protein Binding.	J Chem Theory Comput
34383378	CD99 and polymeric immunoglobulin receptor peptides deregulation in critical COVID-19: A potential link to molecular pathophysiology?	Proteomics
34383284	[Mucociliary clearance in COVID-19 - an underestimated danger area in early phase of disease?]	MMW Fortschr Med
34383283	[How does COVID-19 affect intestinal microbiota?]	MMW Fortschr Med
34383242	Genomic evolution of the human and animal coronavirus diseases.	Mol Biol Rep
34383213	Deciphering epigenetic(s) role in modulating susceptibility to and severity of COVID-19 infection and/or outcome: a systematic rapid review.	Environ Sci Pollut Res Int
34382995	A nano perspective behind the COVID-19 pandemic.	Nanoscale Horiz
34382946	Cellular senescence in lymphoid organs and immunosenescence.	Aging (Albany NY)
34382906	SARS-CoV-2 effects on male reproduction: should men be worried??	Hum Fertil (Camb)
34382897	Zinc nutrition and dietary zinc supplements.	Crit Rev Food Sci Nutr
34382513	Comprehensive analysis of SARS-COV-2 drug targets and pharmacological aspects in treating the COVID-19.	Curr Mol Pharmacol
34382337	"Bithiazole Inhibitors of Phosphatidylinositol 4-Kinase (PI4KIIIbeta) as Broad-Spectrum Antivirals Blocking the Replication of SARS-CoV-2, Zika Virus and Human Rhinoviruses."	ChemMedChem
34382228	Sensitive detection of anti-spike antibodies enables improved understanding of SARS-CoV-2 pathogenesis.	Immunology
34382151	"Pneumocytes are distinguished by highly elevated expression of the ER stress biomarker GRP78, a co-receptor for SARS-CoV-2, in COVID-19 autopsies."	Cell Stress Chaperones
34382120	Anti-CD20 therapies for multiple sclerosis: current status and future perspectives.	J Neurol
34382087	Data-driven identification of SARS-CoV-2 subpopulations using PhenoGraph and binary-coded genomic data.	Brief Bioinform
34381939	"Novel pulmonary vascular imaging signs in COVID-19: pathophysiology, significance and management."	BJR Open
34381495	"Inflammation and kidney involvement in human viral diseases caused by SARS-CoV-2, HIV, HCV and HBV."	J Venom Anim Toxins Incl Trop Dis
34381460	Structural Basis for SARS-CoV-2 Nucleocapsid Protein Recognition by Single-Domain Antibodies.	Front Immunol
34381451	"Individual HLA-A, -B, -C, and -DRB1 Genotypes Are No Major Factors Which Determine COVID-19 Severity."	Front Immunol
34381216	Mechanism of molnupiravir-induced SARS-CoV-2 mutagenesis.	Nat Struct Mol Biol
34381159	Ionization and structural properties of mRNA lipid nanoparticles influence expression in intramuscular and intravascular administration.	Commun Biol
34381116	A computational study of cooperative binding to multiple SARS-CoV-2 proteins.	Sci Rep
34381049	Downregulation of exhausted cytotoxic T cells in gene expression networks of multisystem inflammatory syndrome in children.	Nat Commun
34381043	Temporal omics analysis in Syrian hamsters unravel cellular effector responses to moderate COVID-19.	Nat Commun
34381037	"Structure, mechanism and crystallographic fragment screening of the SARS-CoV-2 NSP13 helicase."	Nat Commun
34381015	Decreased inhibition of exosomal miRNAs on SARS-CoV-2 replication underlies poor outcomes in elderly people and diabetic patients.	Signal Transduct Target Ther
34380619	Cell therapy strategies for COVID-19: Current approaches and potential applications.	Sci Adv
34380260	Environmental impacts of COVID-19 treatment: Toxicological evaluation of azithromycin and hydroxychloroquine in adult zebrafish.	Sci Total Environ
34352471	"Advanced glycation end products (AGEs) and its receptor, RAGE, modulate age-dependent COVID-19 morbidity and mortality. A review and hypothesis."	Int Immunopharmacol
34352457	An in-depth in silico and immunoinformatics approach for designing a potential multi-epitope construct for the effective development of vaccine to combat against SARS-CoV-2 encompassing variants of concern and interest.	Comput Biol Med
34352360	A discernable increase in the severe acute respiratory syndrome coronavirus 2 R.1 lineage carrying an E484K spike protein mutation in Japan.	Infect Genet Evol
34352228	Impaired local intrinsic immunity to SARS-CoV-2 infection in severe COVID-19.	Cell
34352226	"Systemic IL-15, IFN-gamma, and IP-10/CXCL10 signature associated with effective immune response to SARS-CoV-2 in BNT162b2 mRNA vaccine recipients."	Cell Rep
34352169	Health concerns regarding the effect of the COVID-19 pandemic on male fertility.	Clin Exp Reprod Med
34352160	"New pyrazine conjugates: Synthesis, computational studies, and antiviral properties against SARS-CoV-2."	ChemMedChem
34352148	Immunity to SARS-CoV-2 induced by infection or vaccination.	J Intern Med
34352100	NMPylation and de-NMPylation of SARS-CoV-2 nsp9 by the NiRAN domain.	Nucleic Acids Res
34352039	Signatures in SARS-CoV-2 spike protein conferring escape to neutralizing antibodies.	PLoS Pathog
34351770	SARS-CoV-2 Unrevealed: Ultrastructural and Nanomechanical Analysis.	Langmuir
34351742	Aromatic Cadinane Sesquiterpenoids from the Fruiting Bodies of Phellinus pini Block SARS-CoV-2 Spike-ACE2 Interaction.	J Nat Prod
34351542	SARS-CoV-2 host cell entry: an in silico investigation of potential inhibitory roles of terpenoids.	J Genet Eng Biotechnol
34351418	Host ADP-ribosylation and the SARS-CoV-2 macrodomain.	Biochem Soc Trans
34351228	Near-Complete Genome Sequences of Nine SARS-CoV-2 Strains Harboring the D614G Mutation in Malaysia.	Microbiol Resour Announc
34351227	Whole-Genome Sequences of SARS-CoV-2 Lineage B.1.525 Strains (Variant eta) Detected from Patients in the Abruzzo Region (Central Italy) during Spring 2021.	Microbiol Resour Announc
34351057	To Clot or Not to Clot? Ad is the Question - Insights on Mechanisms Related to Vaccine Induced Thrombotic Thrombocytopenia.	J Thromb Haemost
34350893	Possible Therapeutic Potential of Cysteinyl Leukotriene Receptor Antagonist Montelukast in Treatment of SARS-CoV-2-Induced COVID-19.	Pharmacology
34350827	"Unsupervised machine learning reveals key immune cell subsets in COVID-19, rhinovirus infection, and cancer therapy."	Elife
34350693	Comprehensive investigation of RNA-sequencing dataset reveals the hub genes and molecular mechanisms of coronavirus disease 2019 acute respiratory distress syndrome.	IET Syst Biol
34350541	COVID-19 and biomarkers of thrombosis: focus on von Willebrand factor and extracellular vesicles.	J Thromb Thrombolysis
34350099	"An Overview of the Perspective of Cellular Autophagy: Mechanism, Regulation, and the Role of Autophagy Dysregulation in the Pathogenesis of Diseases."	J Microsc Ultrastruct
34349756	Influence of HLA Class II Polymorphism on Predicted Cellular Immunity Against SARS-CoV-2 at the Population and Individual Level.	Front Immunol
34349473	Bidirectional Relationship between COVID-19 and Diabetes: Role of Renin-Angiotensin-Aldosterone System and Drugs Modulating It.	J Pharm Bioallied Sci
34349236	Discovery of potential small molecular SARS-CoV-2 entry blockers targeting the spike protein.	Acta Pharmacol Sin
34349111	GIANA allows computationally-efficient TCR clustering and multi-disease repertoire classification by isometric transformation.	Nat Commun
34349096	Dysregulated hematopoiesis in bone marrow marks severe COVID-19.	Cell Discov
34348612	Role of potential COVID-19 immune system associated genes and the potential pathways linkage with type-2 diabetes.	Comb Chem High Throughput Screen
34348599	"A novel SARS-CoV-2 related coronavirus with complex recombination isolated from bats in Yunnan province, China."	Emerg Microbes Infect
34348081	"Flavan-based phytoconstituents inhibit Mpro, a SARS-COV-2 molecular target, in silico."	J Biomol Struct Dyn
34348076	Development of potent and effective synthetic SARS-CoV-2 neutralizing nanobodies.	MAbs
34348021	Pharmacophore Model for SARS-CoV-2 3CLpro Small-Molecule Inhibitors and in Vitro Experimental Validation of Computationally Screened Inhibitors.	J Chem Inf Model
34347801	Impaired immune response mediated by prostaglandin E2 promotes severe COVID-19 disease.	PLoS One
34347470	"Structure-Based Optimization of ML300-Derived, Noncovalent Inhibitors Targeting the Severe Acute Respiratory Syndrome Coronavirus 3CL Protease (SARS-CoV-2 3CL(pro))."	J Med Chem
34347374	A bond between rheumatic diseases and cancer in the elderly: The interleukin-6 pathway.	Int J Rheum Dis
34347309	TMEM106B in humans and Vac7 and Tag1 in yeast are predicted to be lipid transfer proteins.	Proteins
34346744	SARS-CoV-2 Quasispecies Provides an Advantage Mutation Pool for the Epidemic Variants.	Microbiol Spectr
34346525	Differential expression and regulation of MS4A family members in myeloid cells in physiological and pathological conditions.	J Leukoc Biol
34346317	Investigation of nonsynonymous mutations in the spike protein of SARS-CoV-2 and its interaction with the ACE2 receptor by molecular docking and MM/GBSA approach.	Comput Biol Med
34345815	Bruton tyrosine kinase inhibitors as potential therapeutic agents for COVID-19: A review.	Metabol Open
34345808	JAK inhibitors dampen activation of interferon-activated transcriptomes and the SARS-CoV-2 receptor ACE2 in human renal proximal tubules.	iScience
