pmid	title_e	journal
34327697	Longitudinally Extensive Transverse Myelitis (LETM) and Myopericarditis in a 7-Month-Old Child with SARs-CoV-2 Infection.	Neuropediatrics
34327693	COVID-19 as a Potential Trigger for Immune Thrombotic Thrombocytopenic Purpura and Reason for an Unusual Treatment: A Case Report.	Hamostaseologie
34327160	Delay in Treatment of a Bimalleolar Ankle Fracture during Coronavirus Disease-19 COVID-19 Pandemic Leading to Amputation.	J Orthop Case Rep
34327095	COVID-19-Induced Colitis: A Novel Relationship During Troubling Times.	Cureus
34327082	Late-Onset COVID-19-Related Multi-System Inflammatory Syndrome in a Middle-Aged Man.	Cureus
34327034	New-Onset Diabetes with Ketoacidosis Precipitated by COVID-19 in Children: A Report of Two Cases.	Case Rep Pediatr
34327027	Treatment of Severe Hypercapnic Respiratory Failure Caused by SARS-CoV-2 Lung Injury with ECCO2R Using the Hemolung Respiratory Assist System.	Case Rep Crit Care
34326940	Percutaneous Thrombus Removal in COVID-19-Infected Patient with Pulmonary Embolism.	Methodist Debakey Cardiovasc J
34326739	"COVID-19, Acute Lymphoblastic Leukemia, and Down Syndrome: A Short Review and a Case Report."	Case Rep Oncol
34326123	Mucormycosis in a patient with COVID-19 with uncontrolled diabetes.	BMJ Case Rep
34326122	Preliminary results of clinical use of colchicine in COVID-19 treatment.	BMJ Case Rep
34326117	Multisystem inflammatory syndrome in an adult following the SARS-CoV-2 vaccine (MIS-V).	BMJ Case Rep
34326115	COVID-19-associated ischaemic stroke despite use of anticoagulation.	BMJ Case Rep
34326113	Haemodialysed patient with lung cancer in the COVID-19 era: a clinical challenge.	BMJ Case Rep
34325956	[Parsonage-Turner syndrome following severe SARS-CoV-2 infection].	Rev Mal Respir
34325615	Cord blood antibody following maternal SARS-CoV-2 inactive vaccine (CoronaVac) administration during the pregnancy.	Hum Vaccin Immunother
34325334	Acute disseminated encephalomyelitis after SARS-CoV-2 vaccination.	Clin Neurol Neurosurg
34324679	Primary adrenal insufficiency due to bilateral adrenal infarction in COVID-19: a case report.	J Clin Endocrinol Metab
34324444	An Extracorporeal Membrane Oxygenation First Strategy in COVID-19 Acute Respiratory Distress Syndrome.	ASAIO J
34324214	Postvaccinal Encephalitis after ChAdOx1 nCov-19.	Ann Neurol
34323939	Prothrombotic immune thrombocytopenia after COVID-19 vaccination.	Blood
34323873	Abdominal Pain Due to Renal Infarction: An Unexpected Presentation of COVID-19.	R I Med J (2013)
34322937	Traditional medicines prescribed for prevention of COVID-19: Use with caution.	Nephrology (Carlton)
34322461	COVID-19 Disease in Infants Less Than 90 Days: Case Series.	Front Pediatr
34322352	Synchronous Small Bowel Gangrene With Pyelonephritis Secondary to Mucormycosis: A Disastrous Complication of COVID-19 Pandemic.	Cureus
34322338	"Brucellosis Mimicking COVID-19: A Point of View on Differential Diagnosis in Patients With Fever, Dry Cough, Arthralgia, and Hepatosplenomegaly."	Cureus
34322335	A Case of Immune Thrombocytopenia After COVID-19 Infection.	Cureus
34322293	SARS-CoV-2 infection in a pediatric acute leukemia patient on chemotherapy and concurrent sofosbuvir/velpatasvir for HCV.	Am J Blood Res
34322259	Clinical outcomes of post-renal transplant patients with COVID-19 infection in the ICU: A single-center case series.	Clin Case Rep
34322256	Severe peripartum cardiomyopathy complicated by COVID-19 infection and small intestinal obstruction.	Clin Case Rep
34322248	Infectious-mononucleosis-like exanthema associated with COVID-19 in a child.	Clin Case Rep
34322190	Magnetic resonance neurography findings in three critically ill COVID-19 patients with new onset of extremity peripheral neuropathy.	Pol J Radiol
34321272	Surviving COVID-19 and multiple complications post total laryngectomy.	BMJ Case Rep
34321271	Multiorgan thrombosis as a complication of COVID-19 pneumonia.	BMJ Case Rep
34321266	Apoplexy in a previously undiagnosed pituitary macroadenoma in the setting of recent COVID-19 infection.	BMJ Case Rep
34321261	Acute upper airway obstruction due to tonsillitis necessitating emergency cricothyroidotomy.	BMJ Case Rep
34321077	Coronavirus-disease-2019-induced antiphospholipid-like syndrome: a case report.	J Med Case Rep
34320598	Phlyctenular Keratoconjunctivitis in a Patient With COVID-19 Infection.	Cornea
34319959	Invasive Fungal Infection in COVID-19-Recovered Patient Detected on 18F-FDG-Labeled Leukocytes PET/CT Scan.	Clin Nucl Med
34319393	Perimyocarditis in Adolescents After Pfizer-BioNTech COVID-19 Vaccine.	J Pediatric Infect Dis Soc
34317581	Acute ST-Segment Elevation Myocardial Infarction as Initial Presentation of Atypical Hemolytic-Uremic Syndrome.	JACC Case Rep
34317169	Transcatheter Closure of Iatrogenic Right Ventricular Perforation With Amplatzer Duct Occlude II.	JACC Case Rep
34316575	Expect the unexpected - Implications for next phase of COVID-19 response.	Infect Prev Pract
34316564	Possibility of transmission of severe acute respiratory syndrome coronavirus 2 in a tertiary care hospital setting: A case study.	Infect Prev Pract
34316528	Acute limb ischemia and aortic mural thrombosis as primary manifestations of SARS-CoV-2.	J Vasc Surg Cases Innov Tech
34316344	Fatal attraction: intestinal amebiasis and COVID-19 as risk factors for colonic perforation.	J Surg Case Rep
34316179	Clots in COVID: A Case Series.	Indian J Crit Care Med
34316157	High-flow Oxygen Therapy via Tracheostomy to Liberate COVID-19-induced ARDS from Invasive Ventilation: A Case Series.	Indian J Crit Care Med
34315751	Central retinal artery occlusion in a patient who contracted COVID-19 and review of similar cases.	BMJ Case Rep
34315745	Utility of Ct values in differentiating COVID-19 reinfection versus prolonged viral shedding in an immunocompromised patient.	BMJ Case Rep
34315736	COVID-19-related vasculopathy of the brain.	BMJ Case Rep
34315220	Gastroduodenal ischemia in a patient with severe SARS-CoV-2 infection.	Rev Esp Enferm Dig
34315117	IgM-enriched immunoglobulin in COVID-19: Case series of 15 severely ill SARS-CoV-2-infected patients.	Int Immunopharmacol
34314875	Secondary thrombocytopenia after SARS-CoV-2 vaccine: Report of a case of hemorrhage and hematoma after minor oral surgery.	J Stomatol Oral Maxillofac Surg
34314865	Septic hip abscess due to Fusobacterium nucleatum and Actinomyces turicensis in an immunocompetent SARS-CoV-2 positive patient.	Anaerobe
34314860	Diplopia due to acquired Brown syndrome after COVID-19 infection.	J AAPOS
34314669	Fatal Exacerbations of Systemic Capillary Leak Syndrome Complicating Coronavirus Disease.	Emerg Infect Dis
34314031	Acute cerebellitis following SARS-CoV-2 infection: A case report and review of the literature.	J Med Virol
34313036	A Case Report for Severe COVID-19 in a 9-Year-Old Child Treated with Remdesivir and Dexamethasone.	J Korean Med Sci
34312592	Optic neuritis post-COVID-19 infection. A case report with meta-analysis.	Interdiscip Neurosurg
34312301	Adenovirus-Vectored COVID-19 Vaccine-Induced Immune Thrombosis of Carotid Artery: A Case Report.	Neurology
34312140	Cold agglutinin disease and COVID-19 requiring therapeutic plasma exchange.	BMJ Case Rep
34312139	Perioperative challenges in a morbidly obese former COVID-19 patient undergoing elective spine surgery.	BMJ Case Rep
34312137	Tension hydrothorax in a patient with SARS-CoV-2 pneumonitis and pleural Mycobacterium tuberculosis.	BMJ Case Rep
34312136	"Acute encephalitis, myoclonus and Sweet syndrome after mRNA-1273 vaccine."	BMJ Case Rep
34311983	Spectrum of Suspected Cardiomyopathy Due to COVID-19: A Case Series.	Curr Probl Cardiol
34310778	Pityriasis rubra pilaris after Vaxzevria(R) COVID-19 vaccine.	J Eur Acad Dermatol Venereol
34310777	New-onset acral lesions on hands after administration of mRNA-1273 vaccine against SARS-CoV-2: clinical images and histopathological study of three cases.	J Eur Acad Dermatol Venereol
34310766	Omalizumab prevents anaphylactoid reactions to mRNA COVID-19 vaccine.	J Eur Acad Dermatol Venereol
34310759	Small vessel vasculitis related to varicella-zoster virus after Pfizer-BioNTech COVID-19 vaccine.	J Eur Acad Dermatol Venereol
34310757	Dermatoses caused by face mask wearing during the COVID-19 pandemic.	J Eur Acad Dermatol Venereol
34310755	A skin reaction with rust-like discolouration to mRNA COVID-19 vaccine.	J Eur Acad Dermatol Venereol
34310754	Herpes Zoster following SARS-CoV-2 vaccination - a series of four cases.	J Eur Acad Dermatol Venereol
34310427	Coronavirus Disease 2019 as a Possible Cause of Severe Orbital Cellulitis.	J Craniofac Surg
34309932	New onset of mainly guttate psoriasis after COVID-19 vaccination: a case report.	J Eur Acad Dermatol Venereol
34309906	"Chronic intracardiac thrombus, a long-term complication of COVID-19: Case reports."	J Card Surg
34309085	Retiform purpura and extensive skin necrosis as the single manifestation of SARS-CoV-2 infection.	J Eur Acad Dermatol Venereol
34308663	COVID-19-Related Spontaneous Aortic Arch Thrombus With Delayed Embolization.	Am Surg
34308402	Case report of lymph node activation mimicking cancer progression: A false positive F(18) FDG PET CT after COVID-19 vaccination.	Curr Probl Cancer Case Rep
34308401	Persistent SARS-CoV-2 infectivity greater than 50 days in a case series of allogeneic peripheral blood stem cell transplant recipients.	Curr Probl Cancer Case Rep
34308326	Acute Myocarditis Following mRNA-1273 SARS-CoV-2 Vaccination.	CJC Open
34308299	Cerebral venous sinus thrombosis sequel of COVID Encephalitis; a rare presentation.	Brain Hemorrhages
34308258	Possible Reactivation of SARS-CoV-2 in a Patient with Acute Myeloid Leukemia Undergoing Allogeneic Hematopoietic Stem Cell Transplantation: a Case Report.	SN Compr Clin Med
34308142	Critical care nutrition and COVID-19: a cause of malnutrition not to be underestimated.	BMJ Nutr Prev Health
34307923	Pediatrics COVID-19 and neurological manifestations: Single tertiary centre experience.	eNeurologicalSci
34307734	Acute Immune Thrombocytopenia (ITP) Following COVID-19 Vaccination in a Patient With Previously Stable ITP.	Open Forum Infect Dis
34307634	Histopathology and immunophenotyping of late onset cutaneous manifestations of COVID-19 in elderly patients: Three case reports.	World J Clin Cases
34307577	COVID-19 or treatment associated immunosuppression may trigger hepatitis B virus reactivation: A case report.	World J Clin Cases
34307568	Delayed retroperitoneal hemorrhage during extracorporeal membrane oxygenation in COVID-19 patients: A case report and literature review.	World J Clin Cases
34307417	Case Report: Human Umbilical Cord Mesenchymal Stem Cells as a Therapeutic Intervention for a Critically Ill COVID-19 Patient.	Front Med (Lausanne)
34307281	Traditional Chinese Medicine Enema Therapy in a Patient With a Confirmed Negative SARS-CoV-2 Test in the Respiratory Tract but Positive in the Intestinal Tract: A Case Report.	Front Public Health
34307253	Case Report: Prenatal and Postnatal Management for Fetal Bronchogenic Cysts During the COVID-19 Pandemic.	Front Pediatr
34307223	COVID-19: a closer look at the pathology in two autopsied cases. Is the pericyte at the center of the pathological process in COVID-19?	Autops Case Rep
34307112	Post Covid-19 Infection Presenting as Rhino-Orbital Mycosis.	Indian J Otolaryngol Head Neck Surg
34307016	Culture-negative pleural empyema after Coronavirus disease-19 resolution - A case report.	Respir Med Case Rep
34307008	Isolation of Rhizopus microsporus and Lichtheimia corymbifera from tracheal aspirates of two immunocompetent critically ill patients with COVID-19.	Med Mycol Case Rep
34306899	Cardiogenic Shock Due to Multisystem Inflammatory Syndrome in a Young Adult Female.	Cureus
34306889	Re-Positive SARS-CoV-2 With Respiratory Failure and Cerebrovascular Accident: Is This a Reinfection?	Cureus
34306884	COVID-19 Coinfection With Mucormycosis in a Diabetic Patient.	Cureus
34306873	Diffuse Alveolar Hemorrhage With Avelumab Maintenance Therapy.	Cureus
34306871	COVID-19-Induced Left Sciatic Neuropathy Requiring Prolonged Physical Medicine and Rehabilitation.	Cureus
34306860	A Unique Case of Acute Coronary Syndrome in a Patient With COVID-19 Infection.	Cureus
34306855	Pregnancy With SARS-CoV-2 Infection Complicated by Preeclampsia and Acute Fatty Liver of Pregnancy.	Cureus
34306850	The Perfect Cytokine Storm: Utilization of Lung Ultrasound During Urgent Surgery in an Infant With Multisystem Inflammatory Syndrome in Children and Hemophagocytic Lymphohistiocytosis.	Cureus
34306848	A Case of Acute Encephalitis in COVID-19 Patient: A Rare Complication.	Cureus
34306794	SARS-CoV-2 Infection as a Determining Factor to the Precipitation of Ischemic Priapism in a Young Patient with Asymptomatic COVID-19.	Case Rep Urol
34306789	COVID-19 Infection in Spinal Muscular Atrophy Associated with Multisystem Inflammatory Syndrome.	Case Rep Pediatr
34306774	Severe Hemolysis in a COVID-19 Patient with Paroxysmal Nocturnal Hemoglobinuria.	Case Rep Hematol
34306766	Two Consecutive Runs of Veno-Venous Extracorporeal Membrane Oxygenation in a Peripartum Patient with COVID-19 Acute Respiratory Distress Syndrome.	Case Rep Crit Care
34306718	Orchiepididymitis in the context of multisystem inflammatory syndrome in a child with Covid-19 from Syria: a very rare presentation for SARS-Cov-19 in children.	Oxf Med Case Reports
34306675	Management of gallstone-induced severe acute cholecystitis and pancreatitis in the second trimester of pregnancy during covid-19 pandemic: A case report.	Ann Med Surg (Lond)
34306276	Thrombosis in abdominal vessels associated with COVID-19 Infection: A report of three cases.	Radiol Case Rep
34306275	Quadrilateral space region inflammation and other incidental findings on shoulder MRI following recent COVID-19 vaccination: Three case reports.	Radiol Case Rep
34306042	Ventral hernia repair under neuraxial anesthesia.	Eur Surg
34305895	Low Innate Immunity and Lagged Adaptive Immune Response in the Re-Tested Viral RNA Positivity of a COVID-19 Patient.	Front Immunol
