pmid	title_e	journal
33996424	Bayesian spatio-temporal joint disease mapping of Covid-19 cases and deaths in local authorities of England.	Spat Stat
33996402	An improved SIR model describing the epidemic dynamics of the COVID-19 in China.	Results Phys
33996401	Early prediction of coronavirus disease epidemic severity in the contiguous United States based on deep learning.	Results Phys
33996398	A novel mathematical model for COVID-19 with remedial strategies.	Results Phys
33994895	Learning where to look for COVID-19 growth: Multivariate analysis of COVID-19 cases over time using explainable convolution-LSTM.	Appl Soft Comput
33994678	Time-dependent probability distribution for number of infection in a stochastic SIS model: case study COVID-19.	Chaos Solitons Fractals
33994677	Dynamics of SEIR epidemic model by optimal auxiliary functions method.	Chaos Solitons Fractals
33980969	Prediction of daily and cumulative cases for COVID-19 infection based on reproductive number (R0) in Karnataka: a data-driven analytics.	Sci Rep
33980858	The epidemicity index of recurrent SARS-CoV-2 infections.	Nat Commun
33980836	Estimating COVID-19 mortality in Italy early in the COVID-19 pandemic.	Nat Commun
33980523	Forecasting the SARS COVID-19 pandemic and critical care resources threshold in the Gulf Cooperation Council (GCC) countries: population analysis of aggregate data.	BMJ Open
33977156	Estimation of novel coronavirus (COVID-19) reproduction number and case fatality rate: A systematic review and meta-analysis.	Health Sci Rep
33977079	Mathematical modeling of the COVID-19 pandemic with intervention strategies.	Results Phys
33976474	Predicting COVID-19 statistics using machine learning regression model: Li-MuLi-Poly.	Multimed Syst
33976342	Detecting infected asymptomatic cases in a stochastic model for spread of Covid-19: the case of Argentina.	Sci Rep
33973260	Enhanced empirical likelihood estimation of incubation period of COVID-19 by integrating published information.	Stat Med
33972512	Predictive performance of international COVID-19 mortality forecasting models.	Nat Commun
33971608	On forecasting the community-level COVID-19 cases from the concentration of SARS-CoV-2 in wastewater.	Sci Total Environ
33971307	Novel approach for Monte Carlo simulation of the new COVID-19 spread dynamics.	Infect Genet Evol
33969258	"Forecasting Hospitalizations Due to COVID-19 in South Dakota, USA."	J Healthc Inform Res
33968875	Forecasting the 2020 COVID-19 Epidemic: A Multivariate Quasi-Poisson Regression to Model the Evolution of New Cases in Chile.	Front Public Health
33968144	Dynamics of a stochastic COVID-19 epidemic model with jump-diffusion.	Adv Differ Equ
33967409	"Modeling, analysis and prediction of new variants of covid-19 and dengue co-infection on complex network."	Chaos Solitons Fractals
33967408	A two diffusion stochastic model for the spread of the new corona virus SARS-CoV-2.	Chaos Solitons Fractals
33967393	Comparison of an artificial neural network and Gompertz model for predicting the dynamics of deaths from COVID-19 in Mexico.	Nonlinear Dyn
33967392	Modeling the effects of prosocial awareness on COVID-19 dynamics: Case studies on Colombia and India.	Nonlinear Dyn
33965636	An integrated framework for modelling quantitative effects of entry restrictions and travel quarantine on importation risk of COVID-19.	J Biomed Inform
33964736	A novel compartmental model to capture the nonlinear trend of COVID-19.	Comput Biol Med
33963259	Incorporating false negative tests in epidemiological models for SARS-CoV-2 transmission and reconciling with seroprevalence estimates.	Sci Rep
33963235	Tracking the time course of reproduction number and lockdown's effect on human behaviour during SARS-CoV-2 epidemic: nonparametric estimation.	Sci Rep
33962563	Characterizing all-cause excess mortality patterns during COVID-19 pandemic in Mexico.	BMC Infect Dis
33962243	Prediction of Photolysis Kinetics of Viral Genomes under UV254 Irradiation to Estimate Virus Infectivity Loss.	Water Res
33959371	Estimating the state of the COVID-19 epidemic in France using a model with memory.	R Soc Open Sci
33959370	Estimating COVID-19 cases and outbreaks on-stream through phone calls.	R Soc Open Sci
33956838	Modeling the evolution of COVID-19 via compartmental and particle-based approaches: Application to the Cyprus case.	PLoS One
33955571	Nowcasting COVID-19 incidence indicators during the Italian first outbreak.	Stat Med
33952194	Estimating effects of intervention measures on COVID-19 outbreak in Wuhan taking account of improving diagnostic capabilities using a modelling approach.	BMC Infect Dis
33951962	Improving the estimation of the COVID-19 effective reproduction number using nowcasting.	Stat Methods Med Res
33947725	Relative infectiousness of asymptomatic SARS-CoV-2 infected persons compared with symptomatic individuals: a rapid scoping review.	BMJ Open
33945149	Dynamic modelling to identify mitigation strategies for the COVID-19 pandemic.	Swiss Med Wkly
33939724	Mathematical model for the mitigation of the economic effects of the Covid-19 in the Democratic Republic of the Congo.	PLoS One
33936936	Mathematical modeling and analysis of the novel Coronavirus using Atangana-Baleanu derivative.	Results Phys
33936325	A COVID-19 time series forecasting model based on MLP ANN.	Procedia Comput Sci
33935582	Universal features of epidemic models under social distancing guidelines.	Annu Rev Control
33935381	"Mathematical model, forecast and analysis on the spread of COVID-19."	Chaos Solitons Fractals
33935138	Estimating the Cumulative Incidence of SARS-CoV-2 Infection and the Infection Fatality Ratio in Light of Waning Antibodies.	Epidemiology
33930734	Evaluation of deep learning approaches for identification of different corona-virus species and time series prediction.	Comput Med Imaging Graph
33929002	A stochastic compartmental model to simulate the Covid-19 epidemic spread on a simple network.	Theor Biol Forum
33929001	A general model for Covid-19 epidemic kinetics: application to italian and german data.	Theor Biol Forum
33926752	Mathematical model optimized for prediction and health care planning for COVID-19.	Med Intensiva (Engl Ed)
33922834	A Hybrid Modeling Technique of Epidemic Outbreaks with Application to COVID-19 Dynamics in West Africa.	Biology (Basel)
33919501	On a Discrete SEIR Epidemic Model with Two-Doses Delayed Feedback Vaccination Control on the Susceptible.	Vaccines (Basel)
33919496	Application of Artificial Intelligence-Based Regression Methods in the Problem of COVID-19 Spread Prediction: A Systematic Review.	Int J Environ Res Public Health
33917920	A Retrospective Analysis of the COVID-19 Pandemic Evolution in Italy.	Biology (Basel)
33917872	Estimation of Excess Mortality and Years of Life Lost to COVID-19 in Norway and Sweden between March and November 2020.	Int J Environ Res Public Health
33917544	Predicting the Dynamics of the COVID-19 Pandemic in the United States Using Graph Theory-Based Neural Networks.	Int J Environ Res Public Health
33916239	Predictive Capacity of COVID-19 Test Positivity Rate.	Sensors (Basel)
33915940	Exploring COVID-19 Daily Records of Diagnosed Cases and Fatalities Based on Simple Nonparametric Methods.	Infect Dis Rep
33915272	Comparative study of machine learning methods for COVID-19 transmission forecasting.	J Biomed Inform
33914758	Prediction of confirmed cases of and deaths caused by COVID-19 in Chile through time series techniques: A comparative study.	PLoS One
33914068	"Population-Based Estimates of SARS-CoV-2 Seroprevalence in Houston, TX as of September 2020."	J Infect Dis
33907736	Computational Model on COVID-19 Pandemic Using Probabilistic Cellular Automata.	SN Comput Sci
33907451	Trend Analysis and Forecasting the Spread of COVID-19 Pandemic in Ethiopia Using Box-Jenkins Modeling Procedure.	Int J Gen Med
33907222	"Estimating, monitoring, and forecasting COVID-19 epidemics: a spatiotemporal approach applied to NYC data."	Sci Rep
33900932	A COVID-19 Pandemic Artificial Intelligence-Based System With Deep Learning Forecasting and Automatic Statistical Data Acquisition: Development and Implementation Study.	J Med Internet Res
33900929	Age-Stratified Infection Probabilities Combined With a Quarantine-Modified Model for COVID-19 Needs Assessments: Model Development Study.	J Med Internet Res
33899004	Prediction of COVID-19 Trend in India and Its Four Worst-Affected States Using Modified SEIRD and LSTM Models.	SN Comput Sci
33898884	Study on the SEIQR model and applying the epidemiological rates of COVID-19 epidemic spread in Saudi Arabia.	Infect Dis Model
33898652	Modeling the Dynamics of COVID-19 in Nigeria.	Int J Appl Comput Math
33898210	A new fractional mathematical modelling of COVID-19 with the availability of vaccine.	Results Phys
33898209	Forecasting COVID-19 cases: A comparative analysis between recurrent and convolutional neural networks.	Results Phys
33897300	COVID-19 mortality analysis from soft-data multivariate curve regression and machine learning.	Stoch Environ Res Risk Assess
33897246	Diffusion modeling of COVID-19 under lockdown.	Phys Fluids (1994)
33897091	Review of fractional epidemic models.	Appl Math Model
33895377	A fusion of data science and feed-forward neural network-based modelling of COVID-19 outbreak forecasting in IRAQ.	J Biomed Inform
33892572	Modelling and predicting the spread of COVID-19 cases depending on restriction policy based on mined recommendation rules.	Math Biosci Eng
33892561	Linking dynamic patterns of COVID-19 spreads in Italy with regional characteristics: a two level longitudinal modelling approach.	Math Biosci Eng
33892547	Modeling of daily confirmed Saudi COVID-19 cases using inverted exponential regression.	Math Biosci Eng
33888458	Modelling the Anatomic Distribution of Neurologic Events in Patients with COVID-19: A Systematic Review of MRI Findings.	AJNR Am J Neuroradiol
33887760	Prediction of Covid-19 spreading and optimal coordination of counter-measures: From microscopic to macroscopic models to Pareto fronts.	PLoS One
33887314	Mathematical modeling of spatio-temporal population dynamics and application to epidemic spreading.	Math Biosci
33884941	Quasi-Simpson paradox in estimating the expected mortality rate from the SARS-CoV-2.	Sci Prog
33882085	The first wave of the SARS-CoV-2 epidemic in Tuscany (Italy): A SI2R2D compartmental model with uncertainty evaluation.	PLoS One
33882054	Population density and basic reproductive number of COVID-19 across United States counties.	PLoS One
33880331	Prediction of covid-19 growth and trend using machine learning approach.	Mater Today Proc
