pmid	title_e	journal
34191900	Infection Risk of COVID-19 in Dentistry Remains Unknown: A Preliminary Systematic Review.	Infect Dis Clin Pract (Baltim Md)
34191889	COVID-19-Orthodontic Care During and After the Pandemic: A Narrative Review.	J Indian Orthod Soc
34190608	Biofilms and coronaviruses reservoirs: a perspective review.	Appl Environ Microbiol
34190583	Molecular Epidemiology of SARS-CoV-2 in Greece Reveals Low Rates of Onward Virus Transmission after Lifting of Travel Restrictions Based on Risk Assessment during Summer 2020.	mSphere
34190148	Epidemiological study on severe acute respiratory syndrome coronavirus 2 virus transmission network in northeast China.	Medicine (Baltimore)
34189769	"Identification of SARS-CoV-2 RNA in healthcare heating, ventilation, and air conditioning units."	Indoor Air
34189443	Environmental impacts of coronavirus disease 2019 (COVID-19).	Bioresour Technol Rep
34189426	The zoonotic and natural foci characteristics of SARS-CoV-2.	J Biosaf Biosecur
34189256	Modelling the epidemic dynamics of COVID-19 with consideration of human mobility.	Int J Data Sci Anal
34188437	"Neonatal Outcomes in Pregnant Women Infected with COVID-19 in Babol, North of Iran: A Retrospective Study with Short-Term Follow-Up."	Infect Dis Obstet Gynecol
34187880	Airborne infection risk during open-air cardiopulmonary resuscitation.	Emerg Med J
34186523	Recursive contact tracing in Reed-Frost epidemic models.	Phys Biol
34185847	Rapidly increasing SARS-CoV-2 seroprevalence and limited clinical disease in three Malian communities: a prospective cohort study.	Clin Infect Dis
34185807	"COVID-19 and pregnancy: An umbrella review of clinical presentation, vertical transmission, and maternal and perinatal outcomes."	PLoS One
34185787	Detection of SARs-CoV-2 in wastewater using the existing environmental surveillance network: A potential supplementary system for monitoring COVID-19 transmission.	PLoS One
34185327	Unrecognized introduction of SARS-CoV-2 variants of concern to Central Africa: Import and local transmission of B.1.1.7 in Gabon in the very early stage of the variant spread to the African continent.	J Med Virol
34185310	Phylogenomics reveals multiple introductions and early spread of SARS-CoV-2 into Peru.	J Med Virol
34184637	Rapid feedback on hospital onset SARS-CoV-2 infections combining epidemiological and sequencing data.	Elife
34183976	Detection of Environmental Spread of SARS-CoV-2 and Associated Patient Characteristics.	Open Forum Infect Dis
34183903	Analysis of COVID-19 using a modified SLIR model with nonlinear incidence.	Results Phys
34183873	Modeling the dynamic of COVID-19 with different types of transmissions.	Chaos Solitons Fractals
34183657	Awareness of aerosol-related transmission of COVID-19 among the dentists of Nepal.	BDJ Open
34183569	SARS-CoV-2 During Abdominal Operations: Are Surgeons at Risk?	Surg Laparosc Endosc Percutan Tech
34183334	Presymptomatic transmission of SARS-CoV-2 infection: a secondary analysis using published data.	BMJ Open
34182583	Clinical Features and Maternal-fetal Results of Pregnant Women in COVID-19 Times.	Rev Bras Ginecol Obstet
34182576	Breast Milk and Breastfeeding of Infants Born to SARS-CoV-2 Positive Mothers: A Prospective Observational Cohort Study.	Am J Perinatol
34182036	Probability and estimated risk of SARS-CoV-2 transmission in the air travel system.	Travel Med Infect Dis
34181711	"Characterization of SARS-CoV-2 infection clusters based on integrated genomic surveillance, outbreak analysis and contact tracing in an urban setting."	Clin Infect Dis
34180546	"One Health: EAACI Position Paper on coronaviruses at the human-animal interface, with a specific focus on comparative and zoonotic aspects of SARS-Cov-2."	Allergy
34179987	"Are schools drivers of COVID-19 infections-an analysis of outbreaks in Colorado, USA in 2020."	J Public Health (Oxf)
34179860	The differential importation risks of COVID-19 from inbound travellers and the feasibility of targeted travel controls: A case study in Hong Kong.	Lancet Reg Health West Pac
34179330	Furin cleavage sites in the spike proteins of bat and rodent coronaviruses: Implications for virus evolution and zoonotic transfer from rodent species.	One Health
34178925	"The Impact of Armed Conflict on the Epidemiological Situation of COVID-19 in Libya, Syria and Yemen."	Front Public Health
34178594	Time series prediction of COVID-19 transmission in America using LSTM and XGBoost algorithms.	Results Phys
34178221	A proposed framework to limit post-lockdown community transmission of COVID-19 in Africa.	Pan Afr Med J
34177342	On the airborne transmission of SARS-CoV-2 and relationship with indoor conditions at a hospital.	Atmos Environ (1994)
34177252	SARS-CoV-2 infection and human semen: possible modes of contamination and transmission.	Middle East Fertil Soc J
34177131	Methodology for risk assessment of COVID-19 pandemic propagation.	J Loss Prev Process Ind
34177075	Estimate of the critical exposure time based on 70 confirmed COVID-19 cases.	J Korean Phys Soc
34176397	Transmission of SARS-CoV-2 variant B.1.1.7 among vaccinated health care workers.	Infect Dis (Lond)
34175549	Estimating the generation interval and inferring the latent period of COVID-19 from the contact tracing data.	Epidemics
34174258	PM2.5 as a major predictor of COVID-19 basic reproduction number in the USA.	Environ Res
34173993	Retrospective SARS-CoV-2 IgG screening during the first wave (March-June 2020) of the COVID-19 pandemic in the United Kingdom.	J Med Virol
34173597	Meteorological conditions and nonpharmaceutical interventions jointly determined local transmissibility of COVID-19 in 41 Chinese cities: A retrospective observational study.	Lancet Reg Health West Pac
34173569	Sports balls as potential SARS-CoV-2 transmission vectors.	Public Health Pract (Oxf)
34173544	"Risk Assessment and Prevention of Severe Acute Respiratory Syndrome Coronavirus 2 Transmission for Hospitalized Urological Patients After the COVID-19 Pandemic in Wuhan, China."	Eur Urol Open Sci
34173439	Inter-state transmission potential and vulnerability of COVID-19 in India.	Prog Disaster Sci
34172918	Could certain mouthwashes reduce transmissibility of COVID-19?	Evid Based Dent
34172764	Inter-provincial disparity of COVID-19 transmission and control in Nepal.	Sci Rep
34172732	Temporal trends of SARS-CoV-2 seroprevalence during the first wave of the COVID-19 epidemic in Kenya.	Nat Commun
34171509	Quantifying heterogeneity in SARS-CoV-2 transmission during the lockdown in India.	Epidemics
34170846	COVID-19 Transmission among Healthcare Workers at a Quarantine Facility in Thailand: Genomic and Outbreak Investigations.	Am J Trop Med Hyg
34170624	Absence of SARS-CoV-2 RNA and anti-SARS-CoV-2 antibodies in stray cats.	Transbound Emerg Dis
34170503	Clinical characteristics of COVID-19 in family clusters: a systematic review.	World J Pediatr
34170303	Assessment of a COVID-19 Control Plan on an Urban University Campus During a Second Wave of the Pandemic.	JAMA Netw Open
34169574	Aftermath of fortnightly universal testing for severe acute respiratory corona virus-2 infection in maintenance hemodialysis patients.	Semin Dial
34168682	Seroprevalence of anti-SARS-CoV-2 IgG in asymptomatic and pauci-symptomatic people over a 5 month survey in Argentina.	Rev Panam Salud Publica
34168168	In silico comparison of SARS-CoV-2 spike protein-ACE2 binding affinities across species and implications for virus origin.	Sci Rep
34168071	"Effect of natural mutations of SARS-CoV-2 on spike structure, conformation, and antigenicity."	Science
34168036	COVID-19 infection among international travellers: a prospective analysis.	BMJ Open
34166421	SARS-CoV-2 detection and genomic sequencing from hospital surface samples collected at UC Davis.	PLoS One
34166388	Estimating ventilation rates in rooms with varying occupancy levels: Relevance for reducing transmission risk of airborne pathogens.	PLoS One
34166134	COVID-19 Transmission due to Mass Mobility Before and After the Largest Festival in Bangladesh: An Epidemiologic Study.	Inquiry
34165129	"A case study of SARS-CoV-2 transmission behavior in a severely air-polluted city (Delhi, India) and the potential usage of graphene based materials for filtering air-pollutants and controlling/monitoring the COVID-19 pandemic."	Environ Sci Process Impacts
34164347	"Risk of Environmental Exposure to H7N9 Influenza Virus via Airborne and Surface Routes in a Live Poultry Market in Hebei, China."	Front Cell Infect Microbiol
34163132	Testing the Sensitivity of Conjunctival Swabs from Confirmed COVID-19 Patients.	Clin Ophthalmol
34163106	COVID-19-associated diarrhea.	World J Gastroenterol
34162550	Mitigation strategies for airborne disease transmission in orchestras using computational fluid dynamics.	Sci Adv
34161908	Analysis of efficacy of intervention strategies for COVID-19 transmission: A case study of Hong Kong.	Environ Int
34161688	Adolescent Vaping and COVID-19: When an Epidemic Meets a Pandemic.	S D Med
34160059	Differential impact of COVID-19 in pregnant women from high-income countries and low- to middle-income countries: A systematic review and meta-analysis.	Int J Gynaecol Obstet
34159063	Asymptomatic COVID-19 in South Africa - implications for the control of transmission.	Public Health Action
34158940	Detection of severe acute respiratory syndrome corona virus 2 in cervico-vaginal secretion of COVID-19-affected female: A prospective observational study from India.	SAGE Open Med
34158411	Key epidemiological drivers and impact of interventions in the 2020 SARS-CoV-2 epidemic in England.	Sci Transl Med
34158021	Relation of severe COVID-19 in Scotland to transmission-related factors and risk conditions eligible for shielding support: REACT-SCOT case-control study.	BMC Med
34156152	"Stochastic Analysis of the Relationship between Atmospheric Variables and Coronavirus Disease (COVID-19) in a Hot, Arid Climate."	Integr Environ Assess Manag
34155841	Changes in the Occurrence of Gastrointestinal Infections after COVID-19 in Korea.	J Korean Med Sci
34155840	Source Analysis and Effective Control of a COVID-19 Outbreak in a University Teaching Hospital during a Period of Increasing Community Prevalence of COVID-19.	J Korean Med Sci
34153623	Lessons for preparedness and reasons for concern from the early COVID-19 epidemic in Iran.	Epidemics
34153457	Congenital infection of SARS-CoV-2 in live-born neonates: a population-based descriptive study.	Clin Microbiol Infect
34152974	"Natural SARS-CoV-2 Infection in Kept Ferrets, Spain."	Emerg Infect Dis
34152956	Susceptibility of Well-Differentiated Airway Epithelial Cell Cultures from Domestic and Wild Animals to Severe Acute Respiratory Syndrome Coronavirus 2.	Emerg Infect Dis
34152363	Assessing the Association Between Social Gatherings and COVID-19 Risk Using Birthdays.	JAMA Intern Med
34151970	"Constructing and adjusting estimates for household transmission of SARS-CoV-2 from prior studies, widespread-testing and contact-tracing data."	Int J Epidemiol
34151312	SARS-CoV-2 among migrants and forcibly displaced populations: A rapid systematic review.	J Migr Health
34151051	Mathematical assessment of the role of denial on COVID-19 transmission with non-linear incidence and treatment functions.	Sci Afr
34150789	A Coronavirus Outbreak Linked to a Funeral Among a Romani Community in Central Italy.	Front Med (Lausanne)
34150485	Are population size and diverse climatic conditions the driving factors for next COVID-19 pandemic epicenter in India?	Results Phys
